riverseg, landseg, area (acres) ***
SU3_0190_0300,A36017,39348.4
SU3_0190_0300,A36077,10155.17
SU3_0240_0350,A36007,10537.74
SU3_0240_0350,A36017,12887.96
SU3_0240_0350,A36023,47271.15
SU3_0370_0490,A36051,10100.05
SU3_0370_0490,A36069,716.39
SU3_0370_0490,A36097,25803.06
SU3_0370_0490,A36101,256805.62
SU3_0370_0490,A36123,6677.64
SU3_0490_0530,A36097,23072.72
SU3_0490_0530,A36101,64383.71
SU3_0590_0540,A36107,2797.96
SU3_0710_0910,A42069,50730.87
SU3_0710_0910,A42115,51166.51
SU3_0710_0910,A42131,34621.67
SU3_0770_0690,A36101,1227.16
SU3_0770_0690,A42117,8996.09
SU3_0790_0770,A42117,27086.36
SU3_0810_0970,A42069,32266.85
SU3_0810_0970,A42115,3799.6
SU3_0810_0970,A42127,9283.35
SU3_0831_0790,A42015,5614.31
SU3_0831_0790,A42117,55992.29
SU3_0870_0730,A42015,13543.12
SU3_0870_0730,B42015,25322.54
SU3_0870_0730,A42113,632.2
SU3_0910_1010,A42131,13610.65
SU3_0970_1120,A42069,139488.94
SU3_0970_1120,A42079,12012.36
SU3_0970_1120,A42127,1485.5
SU3_1280_1590,A42037,65920.47
SU3_1280_1590,B42081,5497.6
SU3_1280_1590,A42093,452.82
SU3_1280_1590,A42113,390.26
SU3_1310_1280,A42037,27805.88
SU3_1500_1420,A42037,1829.58
SU3_1500_1420,A42079,8903.25
SU4_0220_0250,A36025,1473.36
SU4_0220_0250,A36077,13563.12
SU4_0230_0220,A36077,5608.89
SU4_0250_0340,A36025,3360.38
SU4_0250_0340,A36077,47020.14
SU4_0260_0350,A36007,22150.92
SU4_0260_0350,A36023,76621.65
SU4_0260_0350,A36107,4059.1
SU4_0270_0430,A36017,133345.95
SU4_0300_0310,A36017,22916.27
SU4_0300_0310,A36077,13084.93
SU4_0350_0420,A36007,29503.37
SU4_0350_0420,A36017,320.48
SU4_0350_0420,A36023,564.67
SU4_0430_0420,A36007,3027.53
SU4_0430_0420,A36017,7472.33
SU4_0580_0630,A36101,73103.68
SU4_0630_0650,A36101,17151.58
SU4_0690_0650,A36101,36385.04
SU5_0310_0400,A36017,22744.44
SU5_0310_0400,A36025,1672.66
SU5_0340_0310,A36025,24378.07
SU5_0340_0310,A36077,6793.63
SU5_0400_0460,A36017,7528.13
SU5_0420_0500,A36007,64221.63
SU5_0420_0500,A36017,13034.28
SU5_0460_0480,A36007,8753.77
SU5_0460_0480,A36017,11114.82
SU5_0530_0610,A36015,107548
SU5_0530_0610,A36097,5090.34
SU5_0530_0610,A36101,52118.34
SU5_0600_0750,A36015,30057.05
SU5_0600_0750,A36107,1267.51
SU5_0600_0750,A42015,25384.08
SU5_0610_0600,A36015,40058.52
SU5_0610_0600,A42015,33541.76
SU5_0650_0530,A36101,11304.34
SU6_0480_0520,A36007,114685.33
SU6_0480_0520,A42115,156689.66
SU6_0480_0520,A42127,20936.48
SU6_0500_0550,A36007,52352.57
SU6_0500_0550,A42115,19524.87
SU6_0520_0500,A36007,34997.49
SU7_0540_0720,A36107,88363.68
SU7_0540_0720,A42015,44629.04
SU7_0540_0720,A42115,917.09
SU7_0550_0540,A36007,7973.9
SU7_0550_0540,A36107,48844.24
SU7_0550_0540,A42015,2321.52
SU7_0550_0540,A42115,10525.15
SU7_0720_0750,A42015,10772.99
SU7_0730_0860,A42015,118138.7
SU7_0730_0860,B42015,2630.18
SU7_0750_0850,A42015,33575.62
SU7_0850_0730,A42015,3521.55
SU7_0860_0960,A42015,48238.9
SU7_0860_0960,B42015,12354.34
SU7_0860_0960,A42115,12447.81
SU7_0860_0960,A42131,18334.87
SU7_0950_1010,A42131,14717.57
SU7_0950_1010,B42131,506.9
SU7_0960_0950,A42131,9436.91
SU7_0980_1120,A42069,22623.82
SU7_0980_1120,A42079,14982.22
SU7_0980_1120,B42079,653.49
SU7_0980_1120,A42131,38101.78
SU7_1010_0980,A42131,666.77
SU7_1120_1140,A42079,64269.49
SU7_1120_1140,B42079,2901.07
SU7_1140_1420,A42037,2924.99
SU7_1140_1420,A42079,187207.97
SU7_1140_1420,B42079,12294.09
SU7_1420_1590,A42037,42955.41
SU7_1420_1590,A42079,2767.31
SU8_1530_1760,A42037,1796.24
SU8_1530_1760,A42093,19984.68
SU8_1530_1760,A42097,29885.94
SU8_1590_1620,A42037,2697.94
SU8_1610_1530,A42037,917
SU8_1610_1530,A42093,11573.41
SU8_1610_1530,A42097,8999.28
SU8_1620_1610,A42037,3462.78
SW0_1520_1600,B42027,73672.7
SW0_1520_1600,A42035,23995.4
SW1_1160_1260,A42081,23475.08
SW1_1170_1270,A42023,20232.61
SW1_1170_1270,A42083,11683.28
SW1_1170_1270,A42105,14903.18
SW1_1180_1190,A42113,15014.01
SW1_1450_1510,A42037,5060.17
SW1_1450_1510,B42081,670.85
SW1_1450_1510,A42093,21956.59
SW1_1450_1510,A42097,5211.66
SW1_1510_1680,A42037,5430.35
SW1_1510_1680,A42093,24916.71
SW1_1510_1680,A42097,8508.05
SW1_1560_1460,A42027,5754.07
SW1_1560_1460,B42035,344.79
SW1_1560_1460,B42081,1009.34
SW1_1560_1460,A42119,20436.45
SW1_1560_1460,B42119,1326.84
SW1_1570_1640,A42027,3085.83
SW1_1570_1640,A42119,51080.25
SW1_1570_1640,B42119,31337.09
SW1_1830_1690,A42027,39507.99
SW1_1890_1830,A42027,16815.55
SW1_1910_1890,A42027,37100.36
SW2_0880_0930,A42105,59913.82
SW2_1000_1110,A42081,1084.69
SW2_1000_1110,A42117,82120.67
SW2_1030_1060,B42015,11065.08
SW2_1030_1060,A42113,41219.61
SW2_1050_0930,A42105,45857.94
SW2_1070_1060,A42113,81954
SW2_1070_1060,B42131,2662.16
SW2_1100_1130,A42035,1512.78
SW2_1100_1130,A42105,78934.56
SW2_1100_1130,A42117,8171.31
SW2_1190_1410,A42037,1750.22
SW2_1190_1410,A42081,1599.36
SW2_1190_1410,B42081,83427.17
SW2_1190_1410,A42093,652.46
SW2_1190_1410,A42113,27933.33
SW2_1240_1270,A42023,57066.41
SW2_1240_1270,A42047,34898.27
SW2_1240_1270,A42083,3885.83
SW2_1360_1430,A42023,40956.28
SW2_1360_1430,A42033,61217.28
SW2_1360_1430,A42047,132092.96
SW2_1770_1690,A42013,105.43
SW2_1770_1690,A42027,58581.68
SW2_1770_1690,B42027,17514.98
SW2_1950_1940,A42021,29846.59
SW2_1950_1940,A42033,37583.21
SW2_1950_1940,A42063,40279
SW2_1950_1940,A42065,867.69
SW2_2020_1940,A42021,47169.13
SW2_2020_1940,A42033,35519.35
SW3_0930_1110,A42105,26279.81
SW3_0930_1110,A42117,128876.57
SW3_1040_1220,A42081,78913.8
SW3_1040_1220,A42113,2365.01
SW3_1040_1220,A42117,29995.86
SW3_1060_1260,B42015,3203.07
SW3_1060_1260,A42081,41621.71
SW3_1060_1260,A42113,71560.62
SW3_1080_1350,A42081,89568.11
SW3_1080_1350,A42117,25909.3
SW3_1090_1091,A42023,8416.89
SW3_1090_1091,A42105,130266.29
SW3_1091_1380,A42023,13428.84
SW3_1091_1380,A42035,562.12
SW3_1091_1380,A42105,3476.55
SW3_1130_1390,A42023,388.69
SW3_1130_1390,A42035,38016.09
SW3_1130_1390,A42105,22262.05
SW3_1220_1320,A42081,34049.23
SW3_1220_1320,B42081,29261.99
SW3_1250_1340,A42081,43725.87
SW3_1250_1340,B42081,13021.09
SW3_1270_1370,A42023,45272.79
SW3_1270_1370,A42047,116.93
SW3_1270_1370,A42105,1784.79
SW3_1370_1430,A42023,13699.04
SW3_1380_1490,A42023,15030.87
SW3_1390_1330,A42035,8395.04
SW3_1580_1440,A42027,34746.85
SW3_1580_1440,A42035,1004.56
SW3_1580_1440,B42035,101902.17
SW3_1580_1440,B42081,234.83
SW3_1580_1440,A42119,503.24
SW3_1600_1580,A42027,1817.47
SW3_1600_1580,B42027,1788.88
SW3_1600_1580,A42035,4775.43
SW3_1600_1580,B42035,3667.61
SW3_1660_1580,A42027,19280.58
SW3_1660_1580,B42027,11090.77
SW3_1660_1580,B42035,259.17
SW3_1690_1660,A42027,46640.73
SW3_1750_1540,B42027,89381.03
SW3_1750_1540,A42033,42026.92
SW3_1800_1650,A42033,14554.23
SW3_1870_1800,A42013,713.13
SW3_1870_1800,A42021,103869.52
SW3_1870_1800,A42033,132099.96
SW3_1920_1750,A42013,762.33
SW3_1920_1750,B42027,21813.72
SW3_1920_1750,A42033,21506.26
SW4_1110_1150,A42081,15767.42
SW4_1110_1150,A42117,25254.52
SW4_1150_1350,A42081,83041.29
SW4_1150_1350,A42105,4373.82
SW4_1150_1350,A42117,12153.62
SW4_1260_1300,A42081,13061.4
SW4_1260_1300,B42081,27218.29
SW4_1430_1490,A42023,6806.76
SW4_1490_1400,A42023,27276.14
SW4_1490_1400,A42033,363.76
SW4_1490_1400,A42035,18222.83
SW4_1720_1650,A42033,85088.91
SW4_1860_1720,A42033,33749.67
SW4_1940_1860,A42033,10185.64
SW5_1350_1470,A42035,1097.71
SW5_1350_1470,B42035,3613.62
SW5_1350_1470,A42081,12029.6
SW5_1350_1470,B42081,10893.14
SW5_1540_1400,A42023,3388.93
SW5_1540_1400,B42027,36562.31
SW5_1540_1400,A42033,54785.58
SW5_1540_1400,A42035,33395.64
SW5_1540_1400,A42047,6353.04
SW5_1650_1540,A42033,140424.66
SW6_1230_1440,A42035,210648.57
SW6_1230_1440,B42035,7107.83
SW6_1230_1440,A42081,5063.07
SW6_1230_1440,A42105,17303.26
SW6_1330_1230,A42035,32859.61
SW6_1400_1330,A42023,2310.4
SW6_1400_1330,A42035,26852.02
SW6_1440_1470,A42035,8778.49
SW6_1440_1470,B42035,32434.99
SW6_1440_1470,A42081,939.43
SW7_1300_1410,B42081,27975.17
SW7_1320_1300,B42081,21227.74
SW7_1340_1320,B42081,44982.92
SW7_1410_1460,B42035,454.9
SW7_1410_1460,B42081,58257.65
SW7_1410_1460,A42097,16115
SW7_1410_1460,A42119,2970.97
SW7_1410_1460,B42119,8073.1
SW7_1460_1640,B42081,210.27
SW7_1460_1640,A42093,3428.34
SW7_1460_1640,A42097,29976.55
SW7_1460_1640,A42119,214.87
SW7_1460_1640,B42119,9026.22
SW7_1470_1340,B42035,14792.89
SW7_1470_1340,B42081,27535.81
SW7_1640_1680,A42097,3628.73
SW7_1640_1680,B42119,14293.28
SW7_1680_1760,A42097,5440.89
SW7_1680_1760,B42119,4860.56
TU0_9160_0000,A51520,7421.09
TU0_9160_0000,A51169,7987.22
TU0_9160_0000,A51191,46763.96
TU0_9300_0000,A51105,35115.54
TU1_8570_8680,A51167,20981.77
TU1_8570_8680,A51185,58532.6
TU1_9010_9290,A51167,28332.98
TU1_9010_9290,A51169,32220.06
TU1_9120_0000,A51105,27916.9
TU1_9120_0000,A51169,38125.26
TU1_9120_0000,B51169,4441.52
TU1_9120_0000,A51195,208.24
TU1_9120_0000,B51195,114.38
TU1_9220_9200,A47091,34519.53
TU1_9220_9200,B51191,1189.34
TU2_8790_9070,A51173,101373.37
TU2_8790_9070,A51191,27742.21
TU2_8790_9070,A51197,2957.18
TU2_8860_9000,A51720,2521.93
TU2_8860_9000,B51169,992.64
TU2_8860_9000,A51195,47032.46
TU2_8860_9000,B51195,13625.59
TU2_8950_9040,B51077,2227.82
TU2_8950_9040,A51173,29348.87
TU2_8950_9040,B51173,17423.27
TU2_8970_9280,A51167,28762.27
TU2_8970_9280,A51169,56478.78
TU2_9070_9090,A51191,22672.82
TU2_9100_9200,A47091,28484
TU2_9100_9200,B51077,1067.49
TU2_9100_9200,B51173,12630.61
TU2_9100_9200,B51191,20794.42
TU2_9200_9180,A47163,299.78
TU2_9200_9180,A51191,2736.45
TU2_9200_9180,B51191,1682.89
TU3_8480_8680,A51167,12322.63
TU3_8480_8680,B51167,14386.55
TU3_8480_8680,A51185,78377.84
TU3_8480_8680,B51185,38889.66
TU3_8650_8800,A51021,30563.99
TU3_8650_8800,A51173,78433.07
TU3_8650_8800,A51185,32625.19
TU3_8880_9230,A51105,23890.44
TU3_8880_9230,B51105,2563.15
TU3_8880_9230,A51720,2126.88
TU3_8880_9230,A51195,84534.38
TU3_8880_9230,B51195,14533.69
TU3_9040_9180,A51173,11122.66
TU3_9040_9180,B51173,2096.72
TU3_9040_9180,A51191,24561.64
TU3_9040_9180,B51191,3475.83
TU3_9060_9230,A51105,7955.53
TU3_9060_9230,B51105,49031.43
TU3_9180_9090,A47163,2712.58
TU3_9180_9090,A51191,8437.4
TU3_9180_9090,B51191,724.8
TU3_9230_9260,A51105,18295.15
TU4_8680_8810,A51167,96250.81
TU4_8680_8810,B51167,20715.85
TU4_8800_9290,A51167,7992.04
TU4_8800_9290,A51169,40415.47
TU4_8800_9290,A51173,15364.76
TU4_8800_9290,A51185,1138.8
TU4_8800_9290,A51191,161535.19
TU4_8810_9000,A51051,3164.81
TU4_8810_9000,A51167,39473.22
TU4_8810_9000,B51167,30198.6
TU4_8810_9000,A51195,16808.83
TU4_9090_0000,A51191,40918.55
TU4_9260_0000,A51105,113727.41
TU4_9260_0000,B51105,1417.78
TU4_9290_0000,A51169,20244.22
TU5_9000_9280,A51167,5653.86
TU5_9000_9280,A51169,78025.9
TU5_9000_9280,B51169,49358.4
TU5_9000_9280,B51195,5720.53
TU5_9280_0000,A51169,16605.8
WL0_4390_0000,A24003,10032.54
WL0_4391_0000,A24003,4185.35
WL0_4392_0000,A24003,7924.37
WL0_4393_0000,A24003,203.14
WL0_4394_0000,A24003,999.45
WL0_4420_0000,A24003,15425.75
WL0_4421_0000,A24003,6960.66
WL0_4422_0000,A24003,3595.24
WL0_4423_0000,A24003,10643.69
WL0_4424_0000,A24003,6035.02
WL0_4425_0000,A24003,1026.6
WL0_4600_0000,A24003,22089.45
WL0_4601_0000,A24003,3056.71
WL0_4602_0000,A24003,8721.73
WL0_4603_0000,A24003,11367.37
WL0_4770_0000,A24003,7588.81
WL0_4771_0000,A24003,7970.31
WL0_4772_0000,A24003,6600.32
WL0_4772_0000,A24009,14794.11
WL0_4920_0000,A24009,6204.21
WL0_4921_0000,A24009,7949.22
WL0_4922_0000,A24009,3652.57
WL0_4923_0000,A24009,2139.4
WL0_4924_0000,A24037,3190.11
WL0_4925_0000,A24009,2363.69
WL0_5880_0000,A24037,6995.36
WL0_5881_0000,A24037,1853.88
WM0_3650_0001,A24005,25708.56
WM0_3650_0001,A24510,11574.08
WM0_3740_0001,A24005,7623.87
WM0_3740_0001,A24510,11581.15
WM0_3741_0000,A24005,6039.68
WM0_3741_0000,A24510,185.81
WM0_3742_0000,A24005,7761.27
WM0_3743_0000,A24005,571.79
WM0_3744_0000,A24005,206.19
WM0_3745_0000,A24005,1063.85
WM0_3881_3880,A24005,17664.52
WM0_3881_3880,A24013,87135.72
WM0_3960_0000,A24510,9448.23
WM0_3961_0000,A24003,21527.08
WM0_3961_0000,A24510,2014.05
WM0_3962_0000,A24003,8770.8
WM0_3962_0000,A24510,547.45
WM0_3963_0000,A24003,5654.22
WM0_3964_0000,A24005,10195.83
WM0_3964_0000,A24510,1494.75
WM0_3965_0000,A24005,971.63
WM0_3966_0000,A24003,172.21
WM1_3660_3910,A24005,20835.16
WM1_3882_3880,A24013,38697.23
WM1_3882_3880,A24027,16211.6
WM1_3910_0001,A24005,6924.23
WM1_3910_0001,A24510,13839.4
WM3_3880_4060,A24005,16857.24
WM3_3880_4060,A24013,544.02
WM3_3880_4060,A24027,5225.21
WM3_4060_0001,A24003,15185.62
WM3_4060_0001,A24005,17602.57
WM3_4060_0001,A24510,1349.02
WM3_4060_0001,A24027,19109.4
WU0_3021_3020,A24005,25570.75
WU0_3021_3020,A24013,20985.82
WU0_3021_3020,A42133,4500.3
WU0_3160_0000,A24025,9302.59
WU0_3161_0000,A24025,15915.78
WU0_3162_0000,A24025,6663.25
WU0_3163_0000,A24025,3172.65
WU0_3164_0000,A24025,6042.3
WU0_3250_0001,A24025,14582.6
WU0_3251_0000,A24025,5523.01
WU0_3252_0000,A24025,4739.77
WU0_3253_0000,A24025,18217.3
WU0_3254_0000,A24025,2474.33
WU0_3255_0000,A24025,1448.91
WU0_3540_0000,A24005,4549.35
WU0_3540_0000,A24025,8011.42
WU0_3541_0000,A24005,1384.13
WU0_3542_0000,A24005,118
WU0_3670_0001,A24005,10246.73
WU0_3671_0000,A24005,6293.4
WU0_3820_0000,A24005,6035.5
WU0_3821_0000,A24005,649.21
WU1_3240_3331,A24025,22395.82
WU1_3330_0001,A24025,8468.44
WU1_3331_3330,A24025,6679.26
WU1_3350_3490,A24005,37784.37
WU1_3350_3490,A24013,554.61
WU1_3482_0001,A24005,17228.28
WU1_3482_0001,A24025,20108.41
WU1_3490_3480,A24005,16457.76
WU2_3020_3320,A24005,47503.33
WU2_3020_3320,A24025,840.47
WU2_3020_3320,A42133,2655.31
WU2_3320_3480,A24005,17874.99
WU3_3480_3481,A24005,19943.06
WU3_3481_0001,A24005,29240.05
XL0_4953_0000,A24037,7416
XL0_4954_0000,A24009,6318.6
XL0_4955_0000,A24037,5171.96
XL0_4956_0000,A24037,4670.35
XL0_5320_0001,A24009,5940.25
XL0_5340_0000,A24017,18101.87
XL0_5340_0000,A24033,5791.56
XL0_5340_0000,A24037,17364.31
XL0_5341_0000,A24009,3192.58
XL0_5342_0000,A24009,6520.85
XL0_5343_0000,A24009,3819.62
XL0_5344_0000,A24037,4070.8
XL0_5345_0000,A24009,4966.76
XL0_5346_0000,A24009,5398.13
XL0_5347_0000,A24037,8032.34
XL0_5348_0000,A24009,19018.51
XL0_5349_0000,A24037,1052.7
XL0_5350_0000,A24009,11429.67
XL1_4690_0001,A24033,59552.75
XL1_4691_0000,A24033,11873.86
XL3_4710_0000,A24003,12204.04
XL3_4710_0000,A24033,7342.62
XL3_4711_0000,A24003,9487.23
XL3_4711_0000,A24033,4421.32
XL3_4712_0000,A24003,4788.93
XL3_4712_0000,A24033,1907.79
XL3_4713_0000,A24003,12229.18
XL3_4713_0000,A24009,5737.69
XL3_4713_0000,A24033,17280.07
XL3_4950_0000,A24003,3223.46
XL3_4950_0000,A24009,18406.57
XL3_4950_0000,A24033,14447.04
XL3_4951_0000,A24009,7997.38
XL3_4951_0000,A24033,8973.63
XL3_4952_0000,A24009,2070.45
XL3_4952_0000,A24033,1892.46
XU0_4090_4270,A24027,25291.21
XU0_4091_4270,A24027,37075.76
XU0_4130_4070,A24027,11314.97
XU0_4130_4070,A24031,10803.95
XU2_4070_4330,A24027,25686.88
XU2_4070_4330,A24031,2721.8
XU2_4270_4650,A24003,28233.58
XU2_4270_4650,A24027,12695.33
XU2_4330_4480,A24027,7984.47
XU2_4330_4480,A24031,25728.48
XU2_4330_4480,A24033,563.89
XU2_4480_4650,A24003,7079.56
XU2_4480_4650,A24027,1677.54
XU2_4480_4650,A24033,22038.22
XU3_4650_0001,A24003,2889.25
XU3_4650_0001,A24033,3152.68
YL0_6581_0000,A51073,19485.04
YL0_6581_0000,A51115,3753.4
YL0_6581_0000,A51119,18962.71
YL0_6870_0000,A51115,12460.65
YL0_6871_0000,A51115,11405.44
YL0_6872_0000,A51073,9102.51
YL0_6872_0000,A51115,27169.07
YL0_6929_0000,A51199,230.94
YL0_6930_0000,A51073,32824.63
YL0_6930_0000,A51095,20940.01
YL0_6930_0000,A51097,21350.12
YL0_6930_0000,A51127,9100.21
YL0_6930_0000,A51830,1367.39
YL0_6930_0000,A51199,22976.97
YL0_6931_0000,A51199,15933.17
YL0_6932_0000,A51073,16044.08
YL0_7010_0000,A51073,39375.18
YL0_7230_0000,A51073,17736.01
YL0_7370_0000,A51650,22878.93
YL0_7370_0000,A51700,5307.33
YL0_7370_0000,A51735,9839.12
YL0_7370_0000,A51199,21673.39
YL0_7371_0000,A51650,1349.12
YL0_7372_0000,A51650,19.16
YL2_6580_0001,A51057,18507.48
YL2_6580_0001,A51073,5680.72
YL2_6580_0001,A51097,46217.84
YL2_6580_0001,A51119,19253.83
YM0_6621_0000,A51097,35803.31
YM0_6621_0000,A51101,12221.68
YM0_6622_0000,A51097,40962.11
YM0_6622_0000,A51101,19092.71
YM0_6623_0000,A51097,12605.34
YM0_6623_0000,A51101,5202.85
YM1_6370_6620,A51033,75091.71
YM1_6370_6620,A51097,12652.63
YM2_6120_6430,A51033,35145.1
YM2_6120_6430,A51137,3234.2
YM2_6120_6430,A51177,126275.21
YM3_6430_6620,A51033,118209.84
YM3_6430_6620,A51101,3367.03
YM3_6430_6620,A51177,8111.49
YM4_6620_0001,A51033,6363.72
YM4_6620_0001,A51097,32339.25
YM4_6620_0001,A51101,30420.75
YP0_6781_0000,A51101,24316.63
YP0_6781_0000,A51127,10171.22
YP0_6782_0000,A51101,9774.3
YP0_6782_0000,A51127,14981.8
YP0_6783_0000,A51097,651.25
YP0_6783_0000,A51101,1045.81
YP0_6783_0000,A51127,3653.82
YP0_6840_0001,A51085,3153.22
YP0_6860_6840,A51085,16207.79
YP1_6570_6680,A51085,31173.08
YP1_6570_6680,A51109,37102.97
YP1_6680_6670,A51085,7419.2
YP2_6390_6330,A51109,95358.78
YP2_6390_6330,A51137,85305.7
YP2_6390_6330,A51177,37984.98
YP3_6330_6700,A51033,22301.55
YP3_6330_6700,A51085,20109.25
YP3_6330_6700,A51109,3947.19
YP3_6330_6700,A51177,31432.7
YP3_6470_6690,A51003,6413.93
YP3_6470_6690,A51065,380.26
YP3_6470_6690,A51075,6766.45
YP3_6470_6690,A51085,57545.34
YP3_6470_6690,A51109,177729.14
YP3_6470_6690,A51137,3921.05
YP3_6670_6720,A51033,4853.5
YP3_6670_6720,A51085,1144.9
YP3_6690_6720,A51085,44921.19
YP3_6690_6720,A51109,855.14
YP3_6700_6670,A51033,259.18
YP3_6700_6670,A51085,2260.96
YP4_6720_6750,A51033,6161.69
YP4_6720_6750,A51085,18402.32
YP4_6720_6750,A51101,758.21
YP4_6750_0001,A51033,866.53
YP4_6750_0001,A51085,23289.57
YP4_6750_0001,A51101,20762.38
YP5_6780_0000,A51085,30137.97
YP5_6780_0000,A51101,49799.11
YP5_6780_0000,A51127,23300.09
********** point source only segs,,
WM0_3742_0000,A24027,0
WM0_3961_0000,A24027,0
PL0_5390_0000,A24031,0
PL7_4960_0000,A24031,0
WM0_3742_0000,A24510,0
SJ4_2010_2210,A42013,0
SL1_1730_1700,A42107,0
PL7_4910_0000,A51059,0
PL7_4960_0000,A51059,0
PL7_4980_0000,A51059,0
PS3_5100_5080,A51069,0
PL0_5493_0000,A51099,0
PL7_4960_0000,A51107,0
RL0_6530_0000,A51119,0
JA4_7340_7470,A51147,0
PL0_5491_0000,A51179,0
JB0_7580_0000,A51710,0
JB0_7580_0000,A51740,0
JB0_7580_0000,A51800,0
JB0_7390_0000,A51830,0
WM0_3961_0000,A24005,0
SW7_1410_1460,A42081,0
WM0_3742_0000,A24003,0
WM1_3910_0001,A24003,0
EU0_4872_0000,A24041,0
EL3_5970_0000,A51001,0
JB0_7397_0000,A51550,0
JB0_7397_0000,A51710,0
JB0_7580_0000,A51550,0
WM0_3964_0000,A24003,0
WM0_3964_0000,A24027,0
