TABLE->,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#1,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#2,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#3,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR1#4,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2,NIT-STOR2
VARS->,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,ORGN,AMAD,AMSU,NO3,PLTN,RORGN,IAMSU,INO3,ISLON,ISRON,AGPLTN,LITTRN
A10001,0.053500,1,0.03,0.3,0,21.24950,36.44350,5,0.5,2,0,5054.047,0.234500,5,1,8,0,1856.623,0.010500,6,0.5,1,0,1077.831,0,0,0,0,na,na
A10003,0.092500,1,0.03,0.3,0,23.79950,34.01750,5,0.5,2,0,4999.056,0.168000,5,1,8,0,1595.062,0.013000,6,0.5,1,0,1112.243,0,0,0,0,na,na
A10005,0.051500,1,0.03,0.3,0,13.11500,31.71200,5,0.5,2,0,4278.265,0.584000,5,1,8,0,2098.030,0.187000,6,0.5,1,0,1162.771,0,0,0,0,na,na
A11001,0.079000,1,0.03,0.3,0,15.94500,36.77400,5,0.5,2,0,5758.148,0.156500,5,1,8,0,1801.786,0.005500,6,0.5,1,0,1046.466,0,0,0,0,na,na
A24001,0.052500,1,0.03,0.3,0,27.45950,36.53600,5,0.5,2,0,4677.421,0.093500,5,1,8,0,1687.363,0.006000,6,0.5,1,0,1079.968,0,0,0,0,na,na
A24003,0.042500,1,0.03,0.3,0,22.49000,32.31800,5,0.5,2,0,4610.504,0.212500,5,1,8,0,1570.766,0.023000,6,0.5,1,0,1139.241,0,0,0,0,na,na
A24009,0.047000,1,0.03,0.3,0,18.09650,28.67050,5,0.5,2,0,4117.596,0.231500,5,1,8,0,1802.614,0.014000,6,0.5,1,0,1102.554,0,0,0,0,na,na
A24005,0.041500,1,0.03,0.3,0,23.16750,36.06200,5,0.5,2,0,4353.565,0.265000,5,1,8,0,1972.713,0.051500,6,0.5,1,0,1117.883,0,0,0,0,na,na
A24011,0.177000,1,0.03,0.3,0,23.19950,33.05050,5,0.5,2,0,5382.981,0.162000,5,1,8,0,1591.053,0.013000,6,0.5,1,0,1105.594,0,0,0,0,na,na
A24013,0.052000,1,0.03,0.3,0,22.54700,40.19700,5,0.5,2,0,5121.134,0.133500,5,1,8,0,1799.045,0.013500,6,0.5,1,0,1098.688,0,0,0,0,na,na
A24015,0.054500,1,0.03,0.3,0,29.76750,38.04650,5,0.5,2,0,4879.024,0.223500,5,1,8,0,1844.945,0.012500,6,0.5,1,0,1092.839,0,0,0,0,na,na
A24017,0.684500,1,0.03,0.3,0,17.61100,25.03900,5,0.5,2,0,5320.647,0.081000,5,1,8,0,1564.224,0.004500,6,0.5,1,0,1034.593,0,0,0,0,na,na
A24019,0.605500,1,0.03,0.3,0,14.67050,26.80600,5,0.5,2,0,5412.051,0.085500,5,1,8,0,1553.344,0.006500,6,0.5,1,0,1044.524,0,0,0,0,na,na
A24021,0.055000,1,0.03,0.3,0,18.22950,37.56600,5,0.5,2,0,5242.476,0.127000,5,1,8,0,1835.824,0.010500,6,0.5,1,0,1053.045,0,0,0,0,na,na
A24023,0.416000,1,0.03,0.3,0,25.77050,39.30200,5,0.5,2,0,4509.023,0.164500,5,1,8,0,1616.920,0.025500,6,0.5,1,0,1083.370,0,0,0,0,na,na
A24025,0.048000,1,0.03,0.3,0,25.26100,36.79600,5,0.5,2,0,4517.727,0.262000,5,1,8,0,1918.385,0.033000,6,0.5,1,0,1115.448,0,0,0,0,na,na
A24027,0.045500,1,0.03,0.3,0,20.66250,36.44150,5,0.5,2,0,4767.277,0.185000,5,1,8,0,1865.573,0.016500,6,0.5,1,0,1114.927,0,0,0,0,na,na
A24029,0.057500,1,0.03,0.3,0,29.01800,35.25450,5,0.5,2,0,5210.542,0.168500,5,1,8,0,1710.577,0.013000,6,0.5,1,0,1068.317,0,0,0,0,na,na
A24031,0.047500,1,0.03,0.3,0,22.11350,35.27100,5,0.5,2,0,4974.809,0.149000,5,1,8,0,1820.756,0.015000,6,0.5,1,0,1104.266,0,0,0,0,na,na
A24033,0.053500,1,0.03,0.3,0,20.44000,35.58000,5,0.5,2,0,4971.439,0.157500,5,1,8,0,1829.844,0.009000,6,0.5,1,0,1074.951,0,0,0,0,na,na
A24035,0.046500,1,0.03,0.3,0,26.32050,35.67900,5,0.5,2,0,4843.704,0.261500,5,1,8,0,1870.512,0.019000,6,0.5,1,0,1063.978,0,0,0,0,na,na
A24037,0.099000,1,0.03,0.3,0,15.94450,28.26250,5,0.5,2,0,4950.894,0.109500,5,1,8,0,1754.847,0.004000,6,0.5,1,0,1024.623,0,0,0,0,na,na
A24039,0.694000,1,0.03,0.3,0,22.29800,26.14450,5,0.5,2,0,5432.843,0.093500,5,1,8,0,1575.388,0.007000,6,0.5,1,0,1026.050,0,0,0,0,na,na
A24041,0.158500,1,0.03,0.3,0,21.80200,31.34250,5,0.5,2,0,5237.785,0.105000,5,1,8,0,1651.705,0.008000,6,0.5,1,0,1044.186,0,0,0,0,na,na
A24043,0.036500,1,0.03,0.3,0,15.53500,30.68700,5,0.5,2,0,2842.331,1.547500,5,1,8,0,2632.688,0.173000,6,0.5,1,0,1112.549,0,0,0,0,na,na
A24045,0.445000,1,0.03,0.3,0,24.01000,27.95850,5,0.5,2,0,5264.705,0.163000,5,1,8,0,1673.095,0.008000,6,0.5,1,0,1076.766,0,0,0,0,na,na
A24047,0.490000,1,0.03,0.3,0,24.13350,27.87650,5,0.5,2,0,5169.957,0.155000,5,1,8,0,1667.778,0.008000,6,0.5,1,0,1067.538,0,0,0,0,na,na
A24510,0.057500,1,0.03,0.3,0,20.87450,38.52050,5,0.5,2,0,5312.750,0.191000,5,1,8,0,1818.597,0.029500,6,0.5,1,0,1101.810,0,0,0,0,na,na
A36003,0.752000,1,0.03,0.3,0,15.24300,49.84500,5,0.5,2,0,5207.888,0.156000,5,1,8,0,1655.216,0.008000,6,0.5,1,0,1056.875,0,0,0,0,na,na
A36007,0.335500,1,0.03,0.3,0,18.23350,38.30450,5,0.5,2,0,4467.346,0.215500,5,1,8,0,1605.562,0.019000,6,0.5,1,0,1084.943,0,0,0,0,na,na
A36015,1.078000,1,0.03,0.3,0,15.79500,44.34200,5,0.5,2,0,5374.113,0.156500,5,1,8,0,1580.466,0.006000,6,0.5,1,0,1066.699,0,0,0,0,na,na
A36017,0.498000,1,0.03,0.3,0,21.54300,43.54550,5,0.5,2,0,4715.359,0.232500,5,1,8,0,1609.520,0.023500,6,0.5,1,0,1096.938,0,0,0,0,na,na
A36023,0.547000,1,0.03,0.3,0,19.93850,44.57850,5,0.5,2,0,4643.944,0.277500,5,1,8,0,1743.331,0.030500,6,0.5,1,0,1103.748,0,0,0,0,na,na
A36025,0.935000,1,0.03,0.3,0,19.67850,41.99850,5,0.5,2,0,4961.615,0.172500,5,1,8,0,1555.615,0.026500,6,0.5,1,0,1172.210,0,0,0,0,na,na
A36043,0.519500,1,0.03,0.3,0,15.48400,40.57100,5,0.5,2,0,4160.737,0.229000,5,1,8,0,1576.466,0.017500,6,0.5,1,0,1178.614,0,0,0,0,na,na
A36051,1.421500,1,0.03,0.3,0,22.90800,48.42700,5,0.5,2,0,5263.009,0.066000,5,1,8,0,1604.443,0.003500,6,0.5,1,0,1018.398,0,0,0,0,na,na
A36053,0.292000,1,0.03,0.3,0,33.17600,41.30300,5,0.5,2,0,4132.470,0.398500,5,1,8,0,1799.963,0.088500,6,0.5,1,0,1093.858,0,0,0,0,na,na
A36065,0.460500,1,0.03,0.3,0,11.12350,40.46450,5,0.5,2,0,4067.434,0.253500,5,1,8,0,1701.328,0.038000,6,0.5,1,0,1149.564,0,0,0,0,na,na
A36067,0.282500,1,0.03,0.3,0,29.58500,41.29600,5,0.5,2,0,4189.476,0.323000,5,1,8,0,1789.406,0.071000,6,0.5,1,0,1148.625,0,0,0,0,na,na
A36069,1.457000,1,0.03,0.3,0,23.93250,47.60050,5,0.5,2,0,5362.742,0.157000,5,1,8,0,1589.888,0.009500,6,0.5,1,0,1065.418,0,0,0,0,na,na
A36077,0.625000,1,0.03,0.3,0,20.64200,39.83000,5,0.5,2,0,4597.771,0.194500,5,1,8,0,1607.268,0.019000,6,0.5,1,0,1134.442,0,0,0,0,na,na
A36095,0.833500,1,0.03,0.3,0,24.79250,41.52200,5,0.5,2,0,4739.167,0.144500,5,1,8,0,1559.894,0.024000,6,0.5,1,0,1163.168,0,0,0,0,na,na
A36097,1.550500,1,0.03,0.3,0,19.42800,45.97150,5,0.5,2,0,5404.555,0.115500,5,1,8,0,1544.341,0.007000,6,0.5,1,0,1059.620,0,0,0,0,na,na
A36101,1.064500,1,0.03,0.3,0,23.22600,46.48500,5,0.5,2,0,5463.065,0.119500,5,1,8,0,1587.203,0.005000,6,0.5,1,0,1049.624,0,0,0,0,na,na
A36107,0.894000,1,0.03,0.3,0,14.92500,41.73000,5,0.5,2,0,5123.549,0.164000,5,1,8,0,1590.987,0.012500,6,0.5,1,0,1068.380,0,0,0,0,na,na
A36109,1.127000,1,0.03,0.3,0,17.89550,44.07900,5,0.5,2,0,5086.104,0.175000,5,1,8,0,1546.616,0.012000,6,0.5,1,0,1068.658,0,0,0,0,na,na
A36123,1.362000,1,0.03,0.3,0,20.55450,45.87500,5,0.5,2,0,5200.530,0.137500,5,1,8,0,1599.458,0.008000,6,0.5,1,0,1061.812,0,0,0,0,na,na
A37001,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,250,0,0,0,0,na,na
A37005,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,250,0,0,0,0,na,na
A37009,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,250,0,0,0,0,na,na
A37033,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,250,0,0,0,0,na,na
A37067,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,250,0,0,0,0,na,na
A37077,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,250,0,0,0,0,na,na
A37081,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,250,0,0,0,0,na,na
A37131,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,250,0,0,0,0,na,na
A37135,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,250,0,0,0,0,na,na
A37145,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,250,0,0,0,0,na,na
A37157,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,250,0,0,0,0,na,na
A37169,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,250,0,0,0,0,na,na
A37171,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,250,0,0,0,0,na,na
A37181,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,250,0,0,0,0,na,na
A37185,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,250,0,0,0,0,na,na
A37189,150,1,0.03,0.3,0,50,500,5,0.5,2,0,550,1200,5,1,8,0,300,800,6,0.5,1,0,250,0,0,0,0,na,na
A42001,0.149500,1,0.03,0.3,0,20.06050,40.12550,5,0.5,2,0,5427.985,0.177500,5,1,8,0,1743.704,0.007500,6,0.5,1,0,1013.701,0,0,0,0,na,na
A42009,0.181000,1,0.03,0.3,0,28.65300,40.30750,5,0.5,2,0,5022.175,0.135500,5,1,8,0,1701.472,0.017000,6,0.5,1,0,1083.045,0,0,0,0,na,na
A42011,0.199000,1,0.03,0.3,0,18.84950,41.29300,5,0.5,2,0,4932.182,0.181000,5,1,8,0,1539.682,0.025000,6,0.5,1,0,1058.154,0,0,0,0,na,na
A42013,0.058500,1,0.03,0.3,0,27.36700,38.89950,5,0.5,2,0,4465.151,0.173500,5,1,8,0,1809.918,0.019000,6,0.5,1,0,1085.596,0,0,0,0,na,na
A42015,0.927500,1,0.03,0.3,0,21.86600,43.20150,5,0.5,2,0,5290.660,0.242500,5,1,8,0,1644.682,0.013500,6,0.5,1,0,1094.077,0,0,0,0,na,na
A42021,0.257000,1,0.03,0.3,0,20.34750,33.86700,5,0.5,2,0,4010.539,0.210000,5,1,8,0,1764.403,0.020000,6,0.5,1,0,1032.080,0,0,0,0,na,na
A42023,1.068000,1,0.03,0.3,0,19.86400,42.45850,5,0.5,2,0,4831.757,0.193500,5,1,8,0,1595.217,0.015500,6,0.5,1,0,1010.549,0,0,0,0,na,na
A42025,0.090000,1,0.03,0.3,0,14.62550,41.15100,5,0.5,2,0,3858.440,0.194500,5,1,8,0,1416.714,0.040000,6,0.5,1,0,1301.858,0,0,0,0,na,na
A42027,0.043500,1,0.03,0.3,0,36.49250,40.35250,5,0.5,2,0,3981.858,0.634500,5,1,8,0,2061.161,0.134500,6,0.5,1,0,1083.286,0,0,0,0,na,na
A42029,0.044000,1,0.03,0.3,0,19.27700,40.47400,5,0.5,2,0,4349.333,0.246000,5,1,8,0,1873.866,0.022500,6,0.5,1,0,1140.676,0,0,0,0,na,na
A42033,0.105000,1,0.03,0.3,0,21.29850,34.80900,5,0.5,2,0,3938.136,0.275000,5,1,8,0,1896.443,0.054000,6,0.5,1,0,1039.037,0,0,0,0,na,na
A42035,0.237500,1,0.03,0.3,0,20.08000,38.53100,5,0.5,2,0,4095.272,0.254500,5,1,8,0,1853.411,0.056000,6,0.5,1,0,1070.520,0,0,0,0,na,na
A42037,0.184000,1,0.03,0.3,0,22.67750,42.11950,5,0.5,2,0,4945.520,0.154500,5,1,8,0,1656.964,0.021500,6,0.5,1,0,1084.718,0,0,0,0,na,na
A42041,0.100000,1,0.03,0.3,0,18.51400,38.85100,5,0.5,2,0,5248.771,0.189500,5,1,8,0,1807.863,0.018500,6,0.5,1,0,1083.109,0,0,0,0,na,na
A42043,0.115000,1,0.03,0.3,0,20.79100,38.11350,5,0.5,2,0,5001.635,0.157500,5,1,8,0,1786.488,0.018000,6,0.5,1,0,1067.736,0,0,0,0,na,na
A42047,0.885000,1,0.03,0.3,0,18.10900,40.42800,5,0.5,2,0,4588.584,0.194000,5,1,8,0,1621.356,0.015500,6,0.5,1,0,1017.249,0,0,0,0,na,na
A42055,0.051000,1,0.03,0.3,0,17.25900,40.40100,5,0.5,2,0,4555.405,0.368000,5,1,8,0,2035.484,0.082000,6,0.5,1,0,1086.831,0,0,0,0,na,na
A42057,0.092000,1,0.03,0.3,0,26.81800,44.58150,5,0.5,2,0,5540.756,0.109500,5,1,8,0,1686.696,0.009000,6,0.5,1,0,1058.733,0,0,0,0,na,na
A42061,0.071500,1,0.03,0.3,0,23.84250,42.07950,5,0.5,2,0,5081.178,0.111000,5,1,8,0,1728.054,0.013500,6,0.5,1,0,1076.524,0,0,0,0,na,na
A42063,0.479000,1,0.03,0.3,0,23.52900,39.84900,5,0.5,2,0,4760.686,0.176500,5,1,8,0,1699.231,0.020500,6,0.5,1,0,1034.676,0,0,0,0,na,na
A42065,0.488000,1,0.03,0.3,0,21.81650,38.96450,5,0.5,2,0,4605.317,0.165000,5,1,8,0,1634.467,0.019500,6,0.5,1,0,1044.017,0,0,0,0,na,na
A42067,0.124500,1,0.03,0.3,0,24.81000,39.41550,5,0.5,2,0,5107.271,0.154500,5,1,8,0,1747.633,0.018500,6,0.5,1,0,1083.056,0,0,0,0,na,na
A42069,0.050000,1,0.03,0.3,0,12.89450,36.02450,5,0.5,2,0,3659.318,0.482500,5,1,8,0,1800.491,0.207000,6,0.5,1,0,1284.738,0,0,0,0,na,na
A42071,0.043500,1,0.03,0.3,0,24.76200,46.83650,5,0.5,2,0,4420.762,0.377000,5,1,8,0,2133.769,0.084500,6,0.5,1,0,1120.722,0,0,0,0,na,na
A42075,0.049000,1,0.03,0.3,0,31.83350,44.58550,5,0.5,2,0,4377.578,0.292500,5,1,8,0,2151.419,0.081500,6,0.5,1,0,1110.638,0,0,0,0,na,na
A42079,0.070500,1,0.03,0.3,0,16.64900,36.59250,5,0.5,2,0,4024.609,0.370500,5,1,8,0,1798.686,0.127500,6,0.5,1,0,1201.106,0,0,0,0,na,na
A42081,0.302000,1,0.03,0.3,0,27.54850,39.86850,5,0.5,2,0,4371.326,0.196500,5,1,8,0,1642.609,0.032500,6,0.5,1,0,1128.208,0,0,0,0,na,na
A42083,1.050000,1,0.03,0.3,0,19.39350,43.13000,5,0.5,2,0,4437.875,0.199500,5,1,8,0,1547.742,0.016000,6,0.5,1,0,985.5035,0,0,0,0,na,na
A42087,0.220500,1,0.03,0.3,0,24.49100,37.40750,5,0.5,2,0,4722.128,0.184500,5,1,8,0,1685.306,0.020500,6,0.5,1,0,1103.001,0,0,0,0,na,na
A42093,0.099000,1,0.03,0.3,0,22.39400,43.90000,5,0.5,2,0,5399.029,0.120000,5,1,8,0,1685.266,0.008500,6,0.5,1,0,1075.969,0,0,0,0,na,na
A42097,0.050500,1,0.03,0.3,0,35.67300,41.89350,5,0.5,2,0,4166.288,0.361500,5,1,8,0,2047.182,0.124500,6,0.5,1,0,1126.145,0,0,0,0,na,na
A42099,0.114500,1,0.03,0.3,0,23.24000,40.95700,5,0.5,2,0,5153.826,0.145000,5,1,8,0,1737.428,0.021000,6,0.5,1,0,1091.514,0,0,0,0,na,na
A42105,0.297000,1,0.03,0.3,0,22.20800,42.16350,5,0.5,2,0,4234.439,0.249500,5,1,8,0,1792.007,0.024000,6,0.5,1,0,1035.209,0,0,0,0,na,na
A42107,0.042000,1,0.03,0.3,0,20.61500,41.76450,5,0.5,2,0,4044.352,0.178500,5,1,8,0,1972.114,0.028000,6,0.5,1,0,1097.827,0,0,0,0,na,na
